id_department,department_name,terrain_area,old_antenna,new_antenna_type
16,Guaviare,1054600,13,d
28,Sucre,563000,19,b
9,Casanare,121400,19,c
29,Tolima,1505000,7,b
7,Caldas,594800,17,b
24,Quindio,1269600,30,c
2,Antioquia,1513600,19,e
13,Cordoba,1911200,16,c
12,Choco,552600,29,a
25,Risaralda,1407600,3,b
2,Antioquia,1152000,26,e
24,Quindio,1937600,27,d
19,Magdalena,421200,9,b
5,Bolivar,1590000,24,c
3,Arauca,1896800,1,a
30,Valle del Cauca,1920800,9,e
32,Vichada,596000,26,a
13,Cordoba,342000,0,c
10,Cauca,1929800,4,a
19,Magdalena,320400,21,a
24,Quindio,831600,17,c
12,Choco,958200,18,d
24,Quindio,1192200,6,d
32,Vichada,309400,0,b
26,San Andres y Providencia,902600,4,c
10,Cauca,1976600,9,b
19,Magdalena,1850200,28,d
20,Meta,1232800,4,d
27,Santander,296600,12,a
13,Cordoba,1765800,11,e
13,Cordoba,695200,4,d
1,Amazonas,1771800,28,a
32,Vichada,1617200,23,b
2,Antioquia,417400,4,c
19,Magdalena,1478000,15,c
30,Valle del Cauca,483000,2,b
18,La Guajira,1809800,2,c
7,Caldas,1629400,2,c
25,Risaralda,444400,27,c
9,Casanare,1672400,9,d
9,Casanare,636400,27,b
13,Cordoba,1043200,3,d
5,Bolivar,1519600,3,e
23,Putumayo,1378200,9,b
26,San Andres y Providencia,1230600,25,a
13,Cordoba,1827000,22,a
21,Narino,110400,24,a
22,Norte de Santander,758000,20,d
18,La Guajira,1792400,7,d
1,Amazonas,907000,9,c
18,La Guajira,1633000,11,a
30,Valle del Cauca,1305600,19,a
1,Amazonas,1562000,23,a
11,Cesar,755800,11,b
22,Norte de Santander,1350200,13,c
13,Cordoba,202200,15,a
2,Antioquia,841600,21,d
7,Caldas,1460000,20,c
23,Putumayo,493400,26,b
9,Casanare,1173000,6,b
28,Sucre,1750000,21,b
20,Meta,1404200,17,d
7,Caldas,1605000,20,e
13,Cordoba,1869800,19,e
22,Norte de Santander,251600,5,b
8,Caqueta,1691800,7,e
5,Bolivar,550400,19,d
22,Norte de Santander,1689400,25,b
15,Guainia,1837000,26,c
31,Vaupes,766600,20,b
11,Cesar,1265600,13,d
20,Meta,1099400,3,b
16,Guaviare,1428800,11,b
24,Quindio,691800,20,c
16,Guaviare,77400,23,d
16,Guaviare,647000,26,c
2,Antioquia,1882400,15,d
23,Putumayo,1339800,14,e
9,Casanare,1409400,29,a
18,La Guajira,1377600,26,a
27,Santander,496400,28,c
7,Caldas,1444000,7,c
9,Casanare,1268000,27,b
9,Casanare,1120400,11,c
27,Santander,301800,8,e
29,Tolima,548800,18,d
17,Huila,1564600,11,a
24,Quindio,1780800,3,e
16,Guaviare,1039800,16,c
20,Meta,642600,10,e
10,Cauca,1589800,7,d
32,Vichada,1342400,11,b
5,Bolivar,1796800,23,b
18,La Guajira,1137000,8,a
29,Tolima,1857600,2,b
19,Magdalena,1595400,21,a
8,Caqueta,1658200,17,d
8,Caqueta,226200,5,d
10,Cauca,993000,25,d
1,Amazonas,660400,22,a
28,Sucre,652200,9,c
13,Cordoba,898200,13,d
14,Cundinamarca,141200,12,e
15,Guainia,890800,27,d
27,Santander,816200,20,c
15,Guainia,1608800,14,c
31,Vaupes,1328600,26,a
16,Guaviare,257400,9,d
32,Vichada,1649800,9,b
31,Vaupes,1436000,15,d
31,Vaupes,281000,0,d
27,Santander,886400,9,c
1,Amazonas,1759400,23,b
1,Amazonas,806600,25,d
9,Casanare,995800,6,e
21,Narino,1889200,28,d
9,Casanare,613800,20,d
10,Cauca,425600,2,b
30,Valle del Cauca,1185800,21,e
18,La Guajira,805600,6,e
12,Choco,626400,30,c
20,Meta,1515400,1,c
25,Risaralda,1766600,25,e
32,Vichada,739000,27,a
20,Meta,415200,21,e
23,Putumayo,1753400,13,c
1,Amazonas,1309400,24,d
15,Guainia,686200,26,c
21,Narino,493000,12,a
6,Boyaca,325400,1,e
27,Santander,265600,1,c
1,Amazonas,870000,7,e
1,Amazonas,316200,16,e
24,Quindio,1399800,19,e
14,Cundinamarca,728200,23,d
27,Santander,1618000,18,c
25,Risaralda,1614800,0,a
11,Cesar,957600,15,e
31,Vaupes,919800,10,c
24,Quindio,360400,11,d
7,Caldas,1482000,29,b
6,Boyaca,622000,16,d
6,Boyaca,1077400,21,a
19,Magdalena,1762400,28,a
12,Choco,1659600,5,a
3,Arauca,645200,28,b
21,Narino,915800,8,c
16,Guaviare,1046000,29,b
25,Risaralda,1117000,27,c
22,Norte de Santander,1398600,28,e
20,Meta,290200,30,e
20,Meta,1302000,22,e
1,Amazonas,952200,11,e
21,Narino,198400,25,a
26,San Andres y Providencia,1158400,8,b
22,Norte de Santander,235400,13,c
20,Meta,1083400,17,a
14,Cundinamarca,1718400,12,c
8,Caqueta,881400,3,c
23,Putumayo,999200,17,a
11,Cesar,1383400,19,b
21,Narino,329400,0,e
15,Guainia,1790400,30,a
8,Caqueta,712400,1,b
5,Bolivar,553200,2,a
15,Guainia,1536800,2,a
12,Choco,180400,17,e
31,Vaupes,719200,14,b
23,Putumayo,1511400,22,c
5,Bolivar,500000,10,e
9,Casanare,395600,12,e
32,Vichada,942400,15,e
9,Casanare,990600,28,a
5,Bolivar,1272000,13,b
12,Choco,685200,6,b
20,Meta,822200,0,c
25,Risaralda,1169600,21,e
24,Quindio,857000,16,c
19,Magdalena,982000,11,b
14,Cundinamarca,1533000,0,d
21,Narino,545600,23,e
16,Guaviare,271800,6,a
16,Guaviare,1317000,2,c
29,Tolima,1358000,1,c
21,Narino,800600,3,a
9,Casanare,1745400,8,c
14,Cundinamarca,934000,12,d
6,Boyaca,1450400,26,a
7,Caldas,760400,2,a
25,Risaralda,1426000,8,e
13,Cordoba,342600,12,c
29,Tolima,1305000,3,c
2,Antioquia,1165800,8,e
16,Guaviare,661600,0,e
32,Vichada,1822600,8,e
26,San Andres y Providencia,66000,3,c
16,Guaviare,639000,12,b
7,Caldas,729000,9,a
26,San Andres y Providencia,1296400,22,c
27,Santander,1497200,18,e
22,Norte de Santander,1572200,19,e
10,Cauca,1314600,25,d
28,Sucre,1108200,28,d
5,Bolivar,330200,0,a
21,Narino,1878000,4,b
24,Quindio,1195200,8,a
6,Boyaca,61000,0,b
10,Cauca,266200,17,e
19,Magdalena,1063200,28,e
15,Guainia,232800,19,d
3,Arauca,309800,4,b
27,Santander,804800,30,c
3,Arauca,75400,29,e
25,Risaralda,486000,28,d
6,Boyaca,1373000,16,b
9,Casanare,1274600,8,a
10,Cauca,1248800,28,d
11,Cesar,1098000,27,d
31,Vaupes,732600,10,b
7,Caldas,1747800,6,c
17,Huila,1296600,0,d
6,Boyaca,1082600,3,a
28,Sucre,1745400,6,d
11,Cesar,347200,3,e
32,Vichada,1980400,14,b
4,Atlantico,1305000,26,b
10,Cauca,75200,16,e
14,Cundinamarca,881800,7,e
15,Guainia,540200,5,a
21,Narino,219800,13,d
11,Cesar,1399200,15,b
18,La Guajira,368000,11,e
8,Caqueta,638400,10,e
15,Guainia,1857600,15,d
11,Cesar,1930800,6,e
24,Quindio,1664800,14,c
7,Caldas,1583800,18,e
12,Choco,1584400,5,e
13,Cordoba,216800,17,b
2,Antioquia,1315800,2,e
13,Cordoba,382400,27,a
28,Sucre,1551800,0,b
6,Boyaca,1977400,6,d
30,Valle del Cauca,1541200,28,b
26,San Andres y Providencia,1747600,26,a
16,Guaviare,363400,25,e
2,Antioquia,1027200,24,c
11,Cesar,1606200,20,a
4,Atlantico,460400,16,b
19,Magdalena,31400,28,b
16,Guaviare,1884400,16,e
8,Caqueta,1628000,25,e
2,Antioquia,1510000,26,e
11,Cesar,1906400,27,b
31,Vaupes,1419800,10,e
7,Caldas,1163000,24,a
21,Narino,671200,22,a
24,Quindio,1693800,12,e
16,Guaviare,1347400,11,c
27,Santander,765000,21,b
30,Valle del Cauca,1318800,11,a
25,Risaralda,178600,20,a
22,Norte de Santander,516400,26,b
11,Cesar,1230600,2,b
12,Choco,1845400,26,c
29,Tolima,995600,23,d
15,Guainia,300600,12,c
12,Choco,1834800,9,a
7,Caldas,1775400,23,a
32,Vichada,1532600,8,b
8,Caqueta,349000,30,c
21,Narino,802200,23,a
24,Quindio,988600,26,c
5,Bolivar,500200,10,c
2,Antioquia,124600,19,c
2,Antioquia,1214000,16,b
23,Putumayo,300800,30,d
14,Cundinamarca,1594800,0,d
22,Norte de Santander,635400,16,d
23,Putumayo,378800,21,a
7,Caldas,260200,19,a
6,Boyaca,1998600,27,d
7,Caldas,191400,12,a
27,Santander,173200,10,c
5,Bolivar,1106000,21,d
18,La Guajira,1286200,20,a
5,Bolivar,1798600,23,b
19,Magdalena,594400,30,d
23,Putumayo,578400,14,c
12,Choco,573000,28,d
32,Vichada,1690800,7,e
28,Sucre,1746000,20,e
18,La Guajira,663600,6,c
30,Valle del Cauca,132000,18,d
20,Meta,648600,1,c
15,Guainia,1854200,20,c
25,Risaralda,1113200,10,b
15,Guainia,444800,19,b
6,Boyaca,1628400,16,b
3,Arauca,1352800,26,d
16,Guaviare,1970000,11,c
22,Norte de Santander,365200,21,b
13,Cordoba,1299200,19,a
19,Magdalena,861800,19,c
25,Risaralda,75800,5,c
32,Vichada,480400,16,a
21,Narino,841600,30,b
29,Tolima,983600,9,d
31,Vaupes,1605200,22,d
2,Antioquia,775200,2,c
18,La Guajira,1555600,22,b
27,Santander,357000,12,a
13,Cordoba,260200,3,c
2,Antioquia,797200,16,e
18,La Guajira,733200,4,a
10,Cauca,1625800,27,b
11,Cesar,120000,27,a
16,Guaviare,657400,9,a
30,Valle del Cauca,1308600,5,a
12,Choco,837400,3,c
14,Cundinamarca,1001600,7,e
8,Caqueta,611600,16,e
29,Tolima,16800,9,d
7,Caldas,782800,22,c
18,La Guajira,795200,5,d
20,Meta,148600,19,a
4,Atlantico,712200,22,c
16,Guaviare,426400,3,a
2,Antioquia,1576400,26,e
25,Risaralda,1694000,18,b
24,Quindio,341400,29,c
25,Risaralda,200,30,e
8,Caqueta,1428400,19,d
25,Risaralda,874800,24,c
31,Vaupes,1910000,30,c
3,Arauca,1986600,21,d
30,Valle del Cauca,563800,27,a
24,Quindio,1716000,8,b
7,Caldas,1104200,5,a
28,Sucre,1793800,15,a
31,Vaupes,1833800,24,c
31,Vaupes,1544600,4,c
19,Magdalena,1197800,14,d
22,Norte de Santander,577000,1,e
28,Sucre,1639400,16,b
24,Quindio,198200,25,b
11,Cesar,830800,13,c
5,Bolivar,108600,0,a
29,Tolima,297200,2,b
10,Cauca,1827600,6,b
2,Antioquia,514000,0,a
18,La Guajira,1083800,6,c
10,Cauca,923000,11,a
19,Magdalena,1806200,8,a
27,Santander,1295000,17,a
25,Risaralda,1593200,29,c
25,Risaralda,1397800,8,b
32,Vichada,1994200,7,d
8,Caqueta,128600,18,c
12,Choco,158200,26,b
8,Caqueta,1516400,8,d
14,Cundinamarca,1833000,17,a
20,Meta,1851000,10,e
14,Cundinamarca,1979200,27,a
14,Cundinamarca,871200,5,e
8,Caqueta,4600,17,c
5,Bolivar,1193600,14,a
14,Cundinamarca,1202000,11,c
8,Caqueta,1017400,13,a
13,Cordoba,340000,13,a
10,Cauca,727600,0,c
29,Tolima,1082200,24,d
28,Sucre,1467600,13,e
11,Cesar,1350400,18,c
1,Amazonas,1175400,28,e
12,Choco,1685400,0,b
17,Huila,17000,30,c
29,Tolima,1861600,19,d
28,Sucre,401600,25,a
23,Putumayo,1973800,14,b
30,Valle del Cauca,892800,10,c
32,Vichada,1294800,23,b
17,Huila,369000,22,c
6,Boyaca,1719600,6,b
31,Vaupes,1271200,3,e
21,Narino,1203200,1,d
7,Caldas,1673400,3,a
23,Putumayo,476600,0,b
22,Norte de Santander,167200,16,d
22,Norte de Santander,498600,20,d
7,Caldas,393600,26,e
22,Norte de Santander,1294000,8,c
5,Bolivar,1313000,13,a
1,Amazonas,98000,28,a
30,Valle del Cauca,1936400,28,b
8,Caqueta,1426200,11,b
2,Antioquia,686000,2,a
4,Atlantico,487600,0,d
11,Cesar,1622600,12,c
17,Huila,319000,10,a
23,Putumayo,1446400,20,c
20,Meta,1183800,17,d
19,Magdalena,1432000,3,d
32,Vichada,630800,19,b
9,Casanare,1230000,4,d
20,Meta,1963400,11,c
4,Atlantico,917400,6,d
18,La Guajira,24000,13,b
31,Vaupes,582200,15,a
10,Cauca,1743200,4,e
16,Guaviare,181800,14,b
23,Putumayo,1841400,3,e
5,Bolivar,1641800,20,d
30,Valle del Cauca,240800,27,b
18,La Guajira,1819400,24,a
32,Vichada,64400,12,e
29,Tolima,241400,5,d
24,Quindio,1836000,24,e
29,Tolima,101800,11,e
12,Choco,1828200,18,b
20,Meta,1661600,15,b
27,Santander,1963000,19,d
30,Valle del Cauca,1651200,4,b
8,Caqueta,1671200,8,a
28,Sucre,1780800,3,b
7,Caldas,795200,17,c
18,La Guajira,1889400,0,c
22,Norte de Santander,49200,8,a
7,Caldas,1604400,3,c
5,Bolivar,1689400,25,a
5,Bolivar,1407000,24,b
4,Atlantico,685600,28,e
25,Risaralda,937400,29,d
26,San Andres y Providencia,1641200,5,d
14,Cundinamarca,1110800,9,b
21,Narino,690400,9,c
7,Caldas,325600,30,c
1,Amazonas,724000,5,b
31,Vaupes,1539000,21,b
24,Quindio,312600,23,a
28,Sucre,562600,10,e
28,Sucre,620600,1,e
29,Tolima,1348400,18,c
10,Cauca,200600,10,a
23,Putumayo,1365200,10,b
5,Bolivar,1789000,7,c
5,Bolivar,89400,12,e
19,Magdalena,423400,25,b
6,Boyaca,712400,28,e
32,Vichada,877400,25,d
10,Cauca,1567200,29,b
10,Cauca,1527200,13,e
26,San Andres y Providencia,630200,4,d
31,Vaupes,1892200,22,c
3,Arauca,1774800,28,e
17,Huila,791400,29,a
16,Guaviare,1723400,25,d
29,Tolima,589800,1,d
20,Meta,624800,14,b
23,Putumayo,754200,14,a
30,Valle del Cauca,1842200,1,a
32,Vichada,1961800,8,a
7,Caldas,667600,14,a
14,Cundinamarca,2000,26,a
27,Santander,977600,4,b
21,Narino,1947000,20,b
11,Cesar,1209800,21,c
1,Amazonas,1686800,20,e
10,Cauca,1024600,25,c
2,Antioquia,610000,4,b
8,Caqueta,1211800,10,d
31,Vaupes,1698200,30,b
16,Guaviare,1957400,19,a
31,Vaupes,50400,6,a
28,Sucre,1129600,30,d
5,Bolivar,1051600,4,b
30,Valle del Cauca,459600,0,a
25,Risaralda,1455000,8,b
5,Bolivar,1068200,0,c
24,Quindio,1596000,20,d
22,Norte de Santander,1817200,16,a
23,Putumayo,153800,11,e
12,Choco,1182400,5,b
8,Caqueta,1633200,11,b
19,Magdalena,531600,8,e
13,Cordoba,1623200,30,b
9,Casanare,71200,29,d
29,Tolima,403600,2,a
3,Arauca,345000,26,c
15,Guainia,278600,26,b
15,Guainia,1261600,3,d
6,Boyaca,1546000,29,d
13,Cordoba,378400,15,a
12,Choco,1434200,12,d
24,Quindio,446600,7,c
1,Amazonas,1290400,0,a
24,Quindio,1080600,9,b
30,Valle del Cauca,1093000,22,d
25,Risaralda,200200,13,c
8,Caqueta,87000,2,a
14,Cundinamarca,954000,3,d
21,Narino,2200,25,a
20,Meta,764000,19,a
4,Atlantico,986400,18,a
24,Quindio,1964400,19,c
29,Tolima,1293200,13,b
6,Boyaca,104800,23,b
7,Caldas,202200,24,d
29,Tolima,862400,3,a
4,Atlantico,1636800,14,d
19,Magdalena,1238000,2,b
10,Cauca,987200,10,c
12,Choco,390000,24,a
18,La Guajira,612000,30,a
15,Guainia,1401000,2,e
5,Bolivar,1705800,25,e
6,Boyaca,1045600,21,d
28,Sucre,1245600,25,e
30,Valle del Cauca,1972800,11,d
13,Cordoba,1798400,21,e
20,Meta,1707000,12,c
19,Magdalena,454000,21,c
11,Cesar,1113800,24,d
22,Norte de Santander,860400,23,d
1,Amazonas,67000,2,a
16,Guaviare,1720600,20,c
18,La Guajira,348600,12,e
1,Amazonas,438600,3,a
6,Boyaca,258400,7,b
8,Caqueta,809200,18,d
5,Bolivar,1071200,18,b
32,Vichada,1896400,18,a
17,Huila,1951200,4,b
22,Norte de Santander,783800,26,b
25,Risaralda,243800,12,d
3,Arauca,1766400,8,a
17,Huila,1287200,6,c
10,Cauca,1579600,11,a
3,Arauca,152600,22,e
14,Cundinamarca,497400,18,c
24,Quindio,1975400,23,e
31,Vaupes,1900000,8,a
32,Vichada,1956400,5,c
22,Norte de Santander,779600,8,b
27,Santander,505400,10,e
24,Quindio,1087800,27,e
14,Cundinamarca,1343800,20,a
18,La Guajira,1409200,30,b
29,Tolima,1409600,12,c
5,Bolivar,1746800,24,a
4,Atlantico,1685200,0,c
20,Meta,1317800,25,e
28,Sucre,100200,16,a
32,Vichada,671000,28,b
12,Choco,451200,11,c
29,Tolima,308400,2,c
16,Guaviare,366600,8,c
12,Choco,167400,19,b
2,Antioquia,1481400,19,c
13,Cordoba,1624200,24,c
19,Magdalena,1986600,18,c
27,Santander,757400,12,c
11,Cesar,1961200,7,d
20,Meta,1091400,13,e
5,Bolivar,108000,30,a
24,Quindio,433400,19,a
6,Boyaca,185800,0,d
10,Cauca,933800,14,d
21,Narino,1079400,26,a
13,Cordoba,268200,24,c
1,Amazonas,694200,3,d
23,Putumayo,1425800,25,e
18,La Guajira,1146000,19,e
27,Santander,1175400,22,e
4,Atlantico,309400,12,b
25,Risaralda,676000,2,e
11,Cesar,301800,22,c
12,Choco,357400,23,b
5,Bolivar,959400,24,c
8,Caqueta,258400,11,b
14,Cundinamarca,1302200,13,b
12,Choco,1135200,16,c
17,Huila,1873800,7,e
27,Santander,1859000,9,e
16,Guaviare,1441000,16,e
15,Guainia,639800,3,b
6,Boyaca,1193200,3,d
29,Tolima,1774400,18,e
20,Meta,1216400,9,b
26,San Andres y Providencia,1623200,15,e
17,Huila,260400,17,d
20,Meta,344600,28,e
13,Cordoba,723600,0,b
31,Vaupes,1911800,13,e
10,Cauca,13200,15,e
8,Caqueta,531200,25,c
16,Guaviare,1439400,30,a
23,Putumayo,631000,6,d
5,Bolivar,436800,4,a
22,Norte de Santander,1833600,24,e
5,Bolivar,644000,9,b
19,Magdalena,1281200,6,d
11,Cesar,554800,17,d
31,Vaupes,120600,10,e
14,Cundinamarca,968800,13,a
12,Choco,467400,4,a
28,Sucre,961600,23,b
29,Tolima,1648600,13,c
9,Casanare,1601800,4,b
1,Amazonas,975000,13,b
4,Atlantico,784000,30,e
31,Vaupes,534600,22,b
21,Narino,1440800,25,b
7,Caldas,73200,2,c
23,Putumayo,1661000,24,c
25,Risaralda,1662800,7,e
1,Amazonas,1374600,8,d
28,Sucre,1475400,19,a
7,Caldas,1181800,4,d
16,Guaviare,1231000,8,b
24,Quindio,124400,30,b
23,Putumayo,654400,18,c
32,Vichada,1418200,3,e
32,Vichada,1178400,24,c
25,Risaralda,921000,5,e
9,Casanare,728000,25,b
19,Magdalena,997000,19,b
14,Cundinamarca,850000,5,e
2,Antioquia,1982800,12,c
31,Vaupes,1205800,23,d
6,Boyaca,1731400,24,b
25,Risaralda,1424400,29,e
12,Choco,1222000,2,d
7,Caldas,1206800,12,c
5,Bolivar,1169000,17,c
12,Choco,818000,0,d
8,Caqueta,258000,3,b
26,San Andres y Providencia,315400,12,d
32,Vichada,1974600,18,c
23,Putumayo,208800,0,d
10,Cauca,387000,6,e
24,Quindio,433800,2,e
10,Cauca,189200,9,b
3,Arauca,361400,21,a
23,Putumayo,60200,14,a
29,Tolima,956400,29,a
4,Atlantico,70200,5,a
5,Bolivar,1812200,30,a
27,Santander,680400,16,d
7,Caldas,1424800,25,a
28,Sucre,832200,26,c
26,San Andres y Providencia,1721000,2,b
14,Cundinamarca,1997800,27,e
10,Cauca,60600,29,b
5,Bolivar,1990200,8,d
16,Guaviare,644600,6,b
6,Boyaca,276600,7,a
11,Cesar,1152400,16,c
28,Sucre,431200,11,a
25,Risaralda,906400,13,a
1,Amazonas,1457600,10,a
31,Vaupes,1382000,3,e
30,Valle del Cauca,1520800,7,c
29,Tolima,608000,23,a
21,Narino,852400,20,d
24,Quindio,1331000,12,a
8,Caqueta,1611000,9,c
2,Antioquia,1223800,10,c
4,Atlantico,1644200,3,c
7,Caldas,45600,20,d
21,Narino,112200,11,c
1,Amazonas,1981000,11,a
2,Antioquia,959600,15,b
1,Amazonas,1289400,22,a
3,Arauca,484800,23,a
15,Guainia,710800,3,d
17,Huila,1816600,10,a
5,Bolivar,1339000,29,a
18,La Guajira,471400,30,d
2,Antioquia,1436000,27,d
19,Magdalena,1724400,24,e
24,Quindio,1087800,7,e
12,Choco,267800,27,b
8,Caqueta,141200,17,e
12,Choco,833000,12,a
13,Cordoba,1758800,20,c
14,Cundinamarca,188600,16,c
23,Putumayo,519600,5,d
19,Magdalena,1636800,24,b
5,Bolivar,565400,25,d
16,Guaviare,860400,17,e
21,Narino,1127400,19,b
9,Casanare,1827600,13,d
27,Santander,1028200,16,d
7,Caldas,294200,5,d
16,Guaviare,1805800,11,c
10,Cauca,347000,29,a
24,Quindio,40200,0,d
10,Cauca,19400,19,e
22,Norte de Santander,853800,1,b
19,Magdalena,4800,20,b
25,Risaralda,715600,28,e
21,Narino,1700000,14,b
19,Magdalena,365000,14,b
13,Cordoba,213600,14,b
16,Guaviare,1567000,7,d
4,Atlantico,1821000,30,c
3,Arauca,154400,4,d
1,Amazonas,1675800,0,e
1,Amazonas,1999600,3,d
17,Huila,1418200,12,a
14,Cundinamarca,632800,8,e
12,Choco,1081600,12,a
2,Antioquia,252200,20,a
22,Norte de Santander,1178600,2,d
6,Boyaca,134600,18,b
17,Huila,1695400,28,c
9,Casanare,1263200,7,d
26,San Andres y Providencia,738000,1,a
32,Vichada,608200,28,e
10,Cauca,167800,0,e
31,Vaupes,1780400,18,e
26,San Andres y Providencia,1807200,28,b
5,Bolivar,1191600,14,a
24,Quindio,1491400,14,a
25,Risaralda,623200,1,c
8,Caqueta,1759200,25,d
5,Bolivar,1760800,3,c
6,Boyaca,26600,12,e
13,Cordoba,994400,13,b
32,Vichada,342000,11,d
28,Sucre,1891800,1,e
14,Cundinamarca,54000,24,e
11,Cesar,141400,1,a
24,Quindio,431200,4,b
20,Meta,567400,13,a
18,La Guajira,1777600,30,b
32,Vichada,333000,26,c
23,Putumayo,907000,25,e
31,Vaupes,121400,16,c
4,Atlantico,1535600,25,a
9,Casanare,1391800,10,a
10,Cauca,863400,19,b
6,Boyaca,1673800,19,e
6,Boyaca,1954000,6,c
23,Putumayo,1672200,28,e
22,Norte de Santander,1045800,1,a
15,Guainia,428800,24,c
5,Bolivar,802600,7,c
19,Magdalena,1750000,28,a
8,Caqueta,1526800,7,e
32,Vichada,540600,5,a
4,Atlantico,1111400,11,a
7,Caldas,687600,8,b
30,Valle del Cauca,170400,7,e
24,Quindio,1874400,19,e
29,Tolima,1888800,3,e
27,Santander,1994600,18,a
26,San Andres y Providencia,104200,1,a
20,Meta,1049200,2,d
23,Putumayo,970200,22,b
19,Magdalena,314600,22,d
3,Arauca,1203600,29,a
32,Vichada,1117200,21,e
1,Amazonas,68400,14,d
14,Cundinamarca,1535400,28,d
9,Casanare,1628400,2,c
14,Cundinamarca,62800,13,a
19,Magdalena,666800,8,a
25,Risaralda,1964800,7,c
1,Amazonas,1020200,12,c
23,Putumayo,1556600,22,d
32,Vichada,280000,1,d
7,Caldas,955600,1,b
22,Norte de Santander,1520000,6,c
27,Santander,701000,11,e
29,Tolima,801000,2,a
23,Putumayo,486200,27,c
17,Huila,1441400,8,c
20,Meta,1342400,24,b
10,Cauca,1138400,2,a
11,Cesar,1912200,5,e
7,Caldas,1747600,14,e
29,Tolima,1741600,29,d
9,Casanare,852600,4,b
18,La Guajira,538200,17,d
27,Santander,1514600,27,e
6,Boyaca,1356400,14,c
10,Cauca,293200,24,a
23,Putumayo,1200000,5,b
15,Guainia,1256000,19,d
21,Narino,1787800,14,b
28,Sucre,782600,18,a
22,Norte de Santander,1411600,27,a
32,Vichada,1205400,14,d
29,Tolima,1651600,4,b
5,Bolivar,12800,27,c
2,Antioquia,419800,2,d
7,Caldas,522400,30,c
26,San Andres y Providencia,907800,5,e
15,Guainia,1982200,18,b
14,Cundinamarca,888600,1,d
22,Norte de Santander,1489200,17,a
23,Putumayo,1373400,7,d
11,Cesar,979000,0,d
20,Meta,468000,12,e
10,Cauca,1376800,1,c
7,Caldas,156000,21,d
30,Valle del Cauca,1552600,14,b
30,Valle del Cauca,1334600,2,e
14,Cundinamarca,1353600,24,e
5,Bolivar,229400,29,c
26,San Andres y Providencia,1331800,9,a
11,Cesar,788200,4,a
8,Caqueta,486400,22,c
30,Valle del Cauca,1335600,17,e
19,Magdalena,323000,25,b
3,Arauca,176600,4,e
10,Cauca,132200,14,d
22,Norte de Santander,381800,16,e
30,Valle del Cauca,1872600,16,c
2,Antioquia,1038000,0,a
30,Valle del Cauca,837800,6,c
8,Caqueta,1081400,6,d
1,Amazonas,1711800,11,c
26,San Andres y Providencia,1828000,19,d
16,Guaviare,628000,23,a
14,Cundinamarca,1642200,25,c
28,Sucre,1227000,9,d
15,Guainia,1754400,18,c
6,Boyaca,1660800,7,d
5,Bolivar,1269400,25,e
4,Atlantico,1499400,0,c
28,Sucre,1867400,10,a
20,Meta,1582200,23,a
6,Boyaca,40200,2,a
9,Casanare,1376000,22,d
27,Santander,1605200,14,a
11,Cesar,254600,2,a
17,Huila,1036600,14,d
19,Magdalena,1969800,15,b
28,Sucre,741200,11,c
27,Santander,1448400,12,d
28,Sucre,1503400,18,b
28,Sucre,309200,18,e
20,Meta,871200,24,c
30,Valle del Cauca,1263400,23,b
10,Cauca,1597000,29,b
4,Atlantico,521800,3,d
28,Sucre,1163400,29,a
30,Valle del Cauca,1618200,16,c
16,Guaviare,1108800,16,a
9,Casanare,1615000,1,c
31,Vaupes,105600,16,d
32,Vichada,1704000,27,e
24,Quindio,1751400,21,a
4,Atlantico,570600,19,d
14,Cundinamarca,341800,29,b
27,Santander,671600,2,c
11,Cesar,867200,15,b
25,Risaralda,54000,28,a
31,Vaupes,1815600,15,a
32,Vichada,82600,13,d
12,Choco,919800,9,c
2,Antioquia,1416800,23,a
22,Norte de Santander,1554600,13,a
2,Antioquia,123000,14,a
19,Magdalena,1077400,11,e
12,Choco,1435200,11,c
10,Cauca,1290000,9,d
18,La Guajira,1783800,27,d
15,Guainia,529600,17,e
18,La Guajira,1171400,14,c
3,Arauca,1038000,19,b
14,Cundinamarca,1397600,4,d
6,Boyaca,534600,2,b
19,Magdalena,1633600,13,a
17,Huila,1120800,29,b
32,Vichada,1457800,17,c
21,Narino,1073800,1,c
3,Arauca,1637600,22,e
3,Arauca,493000,18,a
21,Narino,466600,1,a
2,Antioquia,570400,24,e
30,Valle del Cauca,670200,28,e
26,San Andres y Providencia,1785400,19,b
12,Choco,1477600,10,e
27,Santander,1725600,21,b
11,Cesar,909200,3,a
9,Casanare,1052000,11,b
26,San Andres y Providencia,1069400,26,b
12,Choco,1793200,14,e
25,Risaralda,1709800,2,a
19,Magdalena,811600,20,b
3,Arauca,1478000,23,a
16,Guaviare,1602800,0,a
14,Cundinamarca,1189400,5,c
5,Bolivar,1340600,10,b
9,Casanare,1380400,10,d
13,Cordoba,1048600,20,b
14,Cundinamarca,1697200,18,e
10,Cauca,165600,0,d
12,Choco,1971400,28,e
8,Caqueta,1055400,4,b
3,Arauca,1185800,27,d
22,Norte de Santander,623200,10,b
14,Cundinamarca,509200,21,d
15,Guainia,1670800,12,b
32,Vichada,707400,30,c
30,Valle del Cauca,1578800,2,d
6,Boyaca,294000,17,d
22,Norte de Santander,15400,19,a
2,Antioquia,243000,17,a
13,Cordoba,1162800,16,a
18,La Guajira,1383400,25,b
17,Huila,821200,6,b
10,Cauca,1103200,21,a
